match_id,match_date,kick_off,competition,season,home_team,away_team,home_score,away_score,match_status,match_status_360,last_updated,last_updated_360,metadata,match_week,competition_stage,stadium,referee
22912,2019-06-01,21:00:00.000,16,4,38,24,0,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",13,"{'id': 26, 'name': 'Final'}","{'id': 4654, 'name': 'Estadio Wanda Metropolitano (Madrid)', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 420, 'name': 'Damir Skomina', 'country': {'id': 208, 'name': 'Slovenia'}}"
18245,2018-05-26,20:45:00.000,16,1,220,24,3,1,available,scheduled,2021-01-23T21:55:30.425330,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",7,"{'id': 26, 'name': 'Final'}","{'id': 4222, 'name': ""NSK Olimpijs''kyj"", 'country': {'id': 238, 'name': 'Ukraine'}}","{'id': 727, 'name': 'Milorad Mažić', 'country': {'id': 203, 'name': 'Serbia'}}"
18244,2017-06-03,20:45:00.000,16,2,224,220,1,4,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,{'data_version': '1.0.3'},7,"{'id': 26, 'name': 'Final'}","{'id': 113891, 'name': 'Principality Stadium', 'country': {'id': 249, 'name': 'Wales'}}","{'id': 186, 'name': 'Felix Brych', 'country': {'id': 85, 'name': 'Germany'}}"
18243,2016-05-28,20:45:00.000,16,27,220,212,1,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,{'data_version': '1.0.3'},1,"{'id': 26, 'name': 'Final'}","{'id': 388, 'name': 'Stadio Giuseppe Meazza (Milano)', 'country': {'id': 112, 'name': 'Italy'}}","{'id': 728, 'name': 'Mark Clattenburg', 'country': {'id': 68, 'name': 'England'}}"
18242,2015-06-06,20:45:00.000,16,26,224,217,1,3,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,{'data_version': '1.0.3'},1,"{'id': 26, 'name': 'Final'}","{'id': 367, 'name': 'Olympiastadion Berlin', 'country': {'id': 85, 'name': 'Germany'}}","{'id': 581, 'name': 'Cüneyt Çakιr', 'country': {'id': 233, 'name': 'Turkey'}}"
18241,2014-05-24,20:45:00.000,16,25,220,212,4,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,{'data_version': '1.0.3'},1,"{'id': 26, 'name': 'Final'}","{'id': 611, 'name': 'Estádio do Sport Lisboa e Benfica (da Luz)', 'country': {'id': 183, 'name': 'Portugal'}}","{'id': 287, 'name': 'Björn Kuipers', 'country': {'id': 160, 'name': 'Netherlands'}}"
18240,2013-05-25,20:45:00.000,16,24,180,169,1,2,available,scheduled,2021-07-10T13:41:45.751,2021-06-13T16:17:31.694,{'data_version': '1.0.3'},1,"{'id': 26, 'name': 'Final'}","{'id': 4666, 'name': 'Wembley Stadium (London)', 'country': {'id': 68, 'name': 'England'}}","{'id': 419, 'name': 'Nicola Rizzoli', 'country': {'id': 112, 'name': 'Italy'}}"
18237,2012-05-19,20:45:00.000,16,23,169,33,1,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,{'data_version': '1.0.3'},1,"{'id': 26, 'name': 'Final'}","{'id': 4867, 'name': 'Allianz Arena (München)', 'country': {'id': 85, 'name': 'Germany'}}","{'id': 717, 'name': 'Pedro Proença', 'country': {'id': 183, 'name': 'Portugal'}}"
18235,2010-05-22,20:45:00.000,16,22,169,238,0,2,available,scheduled,2021-06-22T21:17:46.381,2021-06-13T16:17:31.694,{'data_version': '1.0.3'},1,"{'id': 26, 'name': 'Final'}","{'id': 353, 'name': 'Estadio Santiago Bernabéu', 'country': {'id': 214, 'name': 'Spain'}}","{'id': 708, 'name': 'Howard Webb', 'country': {'id': 68, 'name': 'England'}}"
18236,2011-05-28,20:45:00.000,16,21,217,39,3,1,available,scheduled,2021-06-22T21:24:20.506,2021-06-13T16:17:31.694,{'data_version': '1.0.3'},1,"{'id': 26, 'name': 'Final'}","{'id': 4666, 'name': 'Wembley Stadium (London)', 'country': {'id': 68, 'name': 'England'}}","{'id': 449, 'name': 'Viktor Kassai', 'country': {'id': 103, 'name': 'Hungary'}}"
3750201,2009-05-27,20:45:00.000,16,41,217,39,2,0,available,scheduled,2021-11-07T14:20:01.699993,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",1,"{'id': 26, 'name': 'Final'}","{'id': 381, 'name': 'Stadio Olimpico (Roma)', 'country': {'id': 112, 'name': 'Italy'}}","{'id': 705, 'name': 'Massimo Busacca', 'country': {'id': 221, 'name': 'Switzerland'}}"
3750200,2007-05-23,20:45:00.000,16,39,243,24,2,1,available,scheduled,2021-03-31T04:18:30.437060,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",1,"{'id': 26, 'name': 'Final'}","{'id': 1454, 'name': 'Olympiako Stadio Spyros Louis', 'country': {'id': 88, 'name': 'Greece'}}","{'id': 700, 'name': 'Herbert Fandel', 'country': {'id': 85, 'name': 'Germany'}}"
2302764,2005-05-25,,16,37,243,24,3,3,available,scheduled,2021-04-01T06:18:57.459032,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",1,"{'id': 26, 'name': 'Final'}","{'id': 5666, 'name': 'Atatürk Olimpiyat Stadı', 'country': {'id': 233, 'name': 'Turkey'}}",
3752619,2004-05-26,,16,44,129,256,0,3,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",1,"{'id': 26, 'name': 'Final'}","{'id': 370, 'name': 'VELTINS-Arena', 'country': {'id': 85, 'name': 'Germany'}}",
3775648,2021-02-28,15:00:00.000,37,90,2647,968,0,4,available,scheduled,2021-03-01T07:42:29.838322,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",11,"{'id': 1, 'name': 'Regular Season'}","{'id': 72, 'name': ""Banks''s Stadium"", 'country': {'id': 68, 'name': 'England'}}","{'id': 928, 'name': 'Lisa Benn', 'country': {'id': 68, 'name': 'England'}}"
3775609,2021-04-28,20:30:00.000,37,90,968,972,2,0,available,scheduled,2021-05-28T15:32:57.267,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",13,"{'id': 1, 'name': 'Regular Season'}","{'id': 456, 'name': 'Meadow Park (Borehamwood)', 'country': {'id': 68, 'name': 'England'}}","{'id': 1711, 'name': 'Emily Heaslip', 'country': {'id': 68, 'name': 'England'}}"
3775633,2021-02-06,13:30:00.000,37,90,2647,749,1,0,available,scheduled,2021-04-29T05:55:14.897296,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",14,"{'id': 1, 'name': 'Regular Season'}","{'id': 72, 'name': ""Banks''s Stadium"", 'country': {'id': 68, 'name': 'England'}}","{'id': 918, 'name': 'Jane Simms', 'country': {'id': 68, 'name': 'England'}}"
3775570,2021-03-28,13:30:00.000,37,90,965,967,0,5,available,scheduled,2021-04-13T21:46:33.264800,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",18,"{'id': 1, 'name': 'Regular Season'}","{'id': 4494, 'name': ""The People''s Pension Stadium"", 'country': {'id': 68, 'name': 'England'}}","{'id': 1872, 'name': 'Christina Hattersley', 'country': {'id': 68, 'name': 'England'}}"
3775581,2021-03-28,15:30:00.000,37,90,971,2647,2,0,available,scheduled,2021-03-31T04:18:30.437117,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",18,"{'id': 1, 'name': 'Regular Season'}","{'id': 132, 'name': 'The Cherry Red Records Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 831, 'name': 'Sarah Garratt', 'country': {'id': 68, 'name': 'England'}}"
3775579,2021-05-02,15:00:00.000,37,90,974,965,3,2,available,scheduled,2021-05-05T18:33:52.405043,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",21,"{'id': 1, 'name': 'Regular Season'}","{'id': 223, 'name': 'Madejski Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 918, 'name': 'Jane Simms', 'country': {'id': 68, 'name': 'England'}}"
3775544,2021-05-02,13:30:00.000,37,90,2647,972,0,0,available,scheduled,2021-05-05T10:24:15.578089,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",21,"{'id': 1, 'name': 'Regular Season'}","{'id': 211, 'name': 'Villa Park (Birmingham)', 'country': {'id': 68, 'name': 'England'}}","{'id': 566, 'name': 'Rebecca Welch', 'country': {'id': 68, 'name': 'England'}}"
3775622,2021-04-25,13:30:00.000,37,90,1475,749,4,1,available,scheduled,2021-04-29T16:54:42.691408,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",20,"{'id': 1, 'name': 'Regular Season'}","{'id': 4979, 'name': 'Leigh Sports Village Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 1872, 'name': 'Christina Hattersley', 'country': {'id': 68, 'name': 'England'}}"
3775553,2020-11-08,15:00:00.000,37,90,969,972,1,2,available,scheduled,2021-04-28T07:08:31.972703,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",6,"{'id': 1, 'name': 'Regular Season'}","{'id': 5332, 'name': 'SportNation.bet Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 2127, 'name': 'Richie Watkins', 'country': {'id': 68, 'name': 'England'}}"
3775584,2020-12-06,15:00:00.000,37,90,968,969,3,0,available,scheduled,2021-04-28T07:08:31.973962,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",8,"{'id': 1, 'name': 'Regular Season'}","{'id': 456, 'name': 'Meadow Park (Borehamwood)', 'country': {'id': 68, 'name': 'England'}}","{'id': 1872, 'name': 'Christina Hattersley', 'country': {'id': 68, 'name': 'England'}}"
3775618,2020-10-11,15:00:00.000,37,90,974,969,0,1,available,scheduled,2021-04-28T07:08:31.975341,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",4,"{'id': 1, 'name': 'Regular Season'}","{'id': 223, 'name': 'Madejski Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 831, 'name': 'Sarah Garratt', 'country': {'id': 68, 'name': 'England'}}"
3775641,2020-11-14,15:30:00.000,37,90,2647,969,0,1,available,scheduled,2021-04-28T07:08:31.975376,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",7,"{'id': 1, 'name': 'Regular Season'}","{'id': 211, 'name': 'Villa Park (Birmingham)', 'country': {'id': 68, 'name': 'England'}}","{'id': 566, 'name': 'Rebecca Welch', 'country': {'id': 68, 'name': 'England'}}"
3775636,2020-10-18,15:00:00.000,37,90,973,969,0,4,available,scheduled,2021-07-01T18:03:38.571,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",5,"{'id': 1, 'name': 'Regular Season'}","{'id': 5492, 'name': 'Twerton Park Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 893, 'name': 'Stacey Pearson', 'country': {'id': 68, 'name': 'England'}}"
3775653,2021-03-11,20:00:00.000,37,90,969,967,0,4,available,scheduled,2021-04-28T07:08:31.975473,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",9,"{'id': 1, 'name': 'Regular Season'}","{'id': 117794, 'name': 'St Georges Park National Football Centre', 'country': {'id': 68, 'name': 'England'}}","{'id': 928, 'name': 'Lisa Benn', 'country': {'id': 68, 'name': 'England'}}"
3775654,2021-03-28,17:00:00.000,37,90,969,973,1,1,available,scheduled,2021-04-28T07:08:31.975507,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",18,"{'id': 1, 'name': 'Regular Season'}","{'id': 5332, 'name': 'SportNation.bet Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 914, 'name': 'Kirsty Dowle', 'country': {'id': 68, 'name': 'England'}}"
3775643,2021-03-17,20:30:00.000,37,90,972,969,2,2,available,scheduled,2021-04-28T07:08:31.975536,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",17,"{'id': 1, 'name': 'Regular Season'}","{'id': 116891, 'name': 'Chigwell Construction Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 893, 'name': 'Stacey Pearson', 'country': {'id': 68, 'name': 'England'}}"
3764237,2020-09-13,15:00:00.000,37,90,969,1475,2,5,available,scheduled,2021-04-28T07:08:32.016576,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",2,"{'id': 1, 'name': 'Regular Season'}","{'id': 5332, 'name': 'SportNation.bet Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 894, 'name': 'Lucy Oliver', 'country': {'id': 68, 'name': 'England'}}"
3775594,2021-01-24,13:00:00.000,37,90,1475,969,2,0,available,scheduled,2021-04-28T07:08:32.017628,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",13,"{'id': 1, 'name': 'Regular Season'}","{'id': 4979, 'name': 'Leigh Sports Village Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 893, 'name': 'Stacey Pearson', 'country': {'id': 68, 'name': 'England'}}"
3775560,2021-05-09,15:30:00.000,37,90,968,2647,0,0,available,scheduled,2021-05-12T09:12:43.050169,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",22,"{'id': 1, 'name': 'Regular Season'}","{'id': 456, 'name': 'Meadow Park (Borehamwood)', 'country': {'id': 68, 'name': 'England'}}","{'id': 937, 'name': 'Abigail Byrne', 'country': {'id': 68, 'name': 'England'}}"
3775624,2020-11-14,13:30:00.000,37,90,1475,746,2,2,available,scheduled,2020-11-29T16:08:49.942474,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",7,"{'id': 1, 'name': 'Regular Season'}","{'id': 4979, 'name': 'Leigh Sports Village Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 898, 'name': 'Amy Fearn', 'country': {'id': 68, 'name': 'England'}}"
3764240,2020-09-06,15:00:00.000,37,90,973,967,0,4,available,scheduled,2020-09-25T17:26:20.389793,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",1,"{'id': 1, 'name': 'Regular Season'}","{'id': 5492, 'name': 'Twerton Park Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 896, 'name': 'Scott Jackson', 'country': {'id': 68, 'name': 'England'}}"
3764233,2020-09-06,13:30:00.000,37,90,968,974,6,1,available,scheduled,2020-09-10T19:07:18.289932,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",1,"{'id': 1, 'name': 'Regular Season'}","{'id': 456, 'name': 'Meadow Park (Borehamwood)', 'country': {'id': 68, 'name': 'England'}}","{'id': 898, 'name': 'Amy Fearn', 'country': {'id': 68, 'name': 'England'}}"
3775585,2021-05-09,15:30:00.000,37,90,965,973,3,1,available,scheduled,2021-05-13T17:54:57.660656,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",22,"{'id': 1, 'name': 'Regular Season'}","{'id': 4494, 'name': ""The People''s Pension Stadium"", 'country': {'id': 68, 'name': 'England'}}","{'id': 898, 'name': 'Amy Fearn', 'country': {'id': 68, 'name': 'England'}}"
3775593,2021-05-09,15:30:00.000,37,90,971,974,5,0,available,scheduled,2021-05-16T00:29:41.830429,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",22,"{'id': 1, 'name': 'Regular Season'}","{'id': 132, 'name': 'The Cherry Red Records Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 893, 'name': 'Stacey Pearson', 'country': {'id': 68, 'name': 'England'}}"
3775602,2020-10-04,16:00:00.000,37,90,972,974,0,1,available,scheduled,2020-10-16T18:46:43.528532,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",3,"{'id': 1, 'name': 'Regular Season'}","{'id': 116891, 'name': 'Chigwell Construction Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 915, 'name': 'Rob Whitton', 'country': {'id': 68, 'name': 'England'}}"
3775620,2020-10-11,14:00:00.000,37,90,967,972,3,1,available,scheduled,2020-10-12T01:17:53.090298,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",4,"{'id': 1, 'name': 'Regular Season'}","{'id': 4989, 'name': 'Walton Hall Park (Liverpool)', 'country': {'id': 68, 'name': 'England'}}","{'id': 1721, 'name': 'Edward Duckworth', 'country': {'id': 68, 'name': 'England'}}"
3764232,2020-09-06,15:30:00.000,37,90,1475,971,1,1,available,scheduled,2021-06-12T22:27:48.711,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",1,"{'id': 1, 'name': 'Regular Season'}","{'id': 4979, 'name': 'Leigh Sports Village Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 566, 'name': 'Rebecca Welch', 'country': {'id': 68, 'name': 'England'}}"
3775559,2020-12-20,13:30:00.000,37,90,968,967,4,0,available,scheduled,2021-06-12T22:33:04.997,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",10,"{'id': 1, 'name': 'Regular Season'}","{'id': 456, 'name': 'Meadow Park (Borehamwood)', 'country': {'id': 68, 'name': 'England'}}","{'id': 567, 'name': 'Helen Conley', 'country': {'id': 68, 'name': 'England'}}"
3775606,2021-01-10,15:00:00.000,37,90,974,971,0,5,available,scheduled,2021-06-12T22:38:20.922,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",11,"{'id': 1, 'name': 'Regular Season'}","{'id': 223, 'name': 'Madejski Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 937, 'name': 'Abigail Byrne', 'country': {'id': 68, 'name': 'England'}}"
3775567,2021-01-17,15:30:00.000,37,90,971,1475,2,1,available,scheduled,2021-06-12T22:43:21.911,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",12,"{'id': 1, 'name': 'Regular Season'}","{'id': 132, 'name': 'The Cherry Red Records Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 566, 'name': 'Rebecca Welch', 'country': {'id': 68, 'name': 'England'}}"
3775638,2021-03-07,15:00:00.000,37,90,965,749,2,0,available,scheduled,2021-06-12T22:52:12.204,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",16,"{'id': 1, 'name': 'Regular Season'}","{'id': 4494, 'name': ""The People''s Pension Stadium"", 'country': {'id': 68, 'name': 'England'}}","{'id': 893, 'name': 'Stacey Pearson', 'country': {'id': 68, 'name': 'England'}}"
3775607,2021-03-08,21:15:00.000,37,90,973,974,3,2,available,scheduled,2021-06-12T22:56:42.524,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",16,"{'id': 1, 'name': 'Regular Season'}","{'id': 32, 'name': 'Ashton Gate', 'country': {'id': 68, 'name': 'England'}}","{'id': 566, 'name': 'Rebecca Welch', 'country': {'id': 68, 'name': 'England'}}"
3764230,2020-09-06,15:00:00.000,37,90,749,972,1,1,available,scheduled,2020-09-07T23:08:30.613690,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",1,"{'id': 1, 'name': 'Regular Season'}","{'id': 122, 'name': 'The Hive Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 914, 'name': 'Kirsty Dowle', 'country': {'id': 68, 'name': 'England'}}"
3764241,2020-09-13,15:00:00.000,37,90,746,965,0,0,available,scheduled,2020-09-25T01:16:27.261404,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",2,"{'id': 1, 'name': 'Regular Season'}","{'id': 99, 'name': 'Academy Stadium (Manchester)', 'country': {'id': 68, 'name': 'England'}}","{'id': 567, 'name': 'Helen Conley', 'country': {'id': 68, 'name': 'England'}}"
3764235,2020-09-13,13:30:00.000,37,90,971,973,9,0,available,scheduled,2020-09-15T02:15:49.891079,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",2,"{'id': 1, 'name': 'Regular Season'}","{'id': 132, 'name': 'The Cherry Red Records Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 893, 'name': 'Stacey Pearson', 'country': {'id': 68, 'name': 'England'}}"
3764239,2020-09-13,14:00:00.000,37,90,967,749,1,0,available,scheduled,2020-09-15T06:26:42.458684,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",2,"{'id': 1, 'name': 'Regular Season'}","{'id': 4989, 'name': 'Walton Hall Park (Liverpool)', 'country': {'id': 68, 'name': 'England'}}","{'id': 923, 'name': 'Robert Massey Ellis', 'country': {'id': 68, 'name': 'England'}}"
3764236,2020-09-13,15:00:00.000,37,90,974,2647,3,1,available,scheduled,2020-10-17T22:10:12.529229,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",2,"{'id': 1, 'name': 'Regular Season'}","{'id': 223, 'name': 'Madejski Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 1711, 'name': 'Emily Heaslip', 'country': {'id': 68, 'name': 'England'}}"
3764231,2020-09-06,15:00:00.000,37,90,965,969,2,0,available,scheduled,2021-07-01T17:59:02.410,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",1,"{'id': 1, 'name': 'Regular Season'}","{'id': 4494, 'name': ""The People''s Pension Stadium"", 'country': {'id': 68, 'name': 'England'}}","{'id': 915, 'name': 'Rob Whitton', 'country': {'id': 68, 'name': 'England'}}"
3764234,2020-09-05,15:30:00.000,37,90,2647,746,0,2,available,scheduled,2020-09-29T19:18:06.807465,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",1,"{'id': 1, 'name': 'Regular Season'}","{'id': 211, 'name': 'Villa Park (Birmingham)', 'country': {'id': 68, 'name': 'England'}}","{'id': 937, 'name': 'Abigail Byrne', 'country': {'id': 68, 'name': 'England'}}"
3775543,2020-10-11,13:30:00.000,37,90,965,968,0,5,available,scheduled,2020-10-13T03:08:55.658296,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",4,"{'id': 1, 'name': 'Regular Season'}","{'id': 4494, 'name': ""The People''s Pension Stadium"", 'country': {'id': 68, 'name': 'England'}}","{'id': 914, 'name': 'Kirsty Dowle', 'country': {'id': 68, 'name': 'England'}}"
3775551,2020-11-08,15:30:00.000,37,90,1475,968,1,0,available,scheduled,2020-11-09T21:05:02.968327,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",6,"{'id': 1, 'name': 'Regular Season'}","{'id': 4979, 'name': 'Leigh Sports Village Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 1720, 'name': 'Peter Shacklady', 'country': {'id': 68, 'name': 'England'}}"
3775540,2021-04-24,13:30:00.000,37,90,2647,973,2,2,available,scheduled,2021-05-10T00:45:11.356339,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",20,"{'id': 1, 'name': 'Regular Season'}","{'id': 72, 'name': ""Banks''s Stadium"", 'country': {'id': 68, 'name': 'England'}}","{'id': 1711, 'name': 'Emily Heaslip', 'country': {'id': 68, 'name': 'England'}}"
3775550,2021-03-17,20:00:00.000,37,90,967,971,0,3,available,scheduled,2021-05-16T15:29:48.074955,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",17,"{'id': 1, 'name': 'Regular Season'}","{'id': 4989, 'name': 'Walton Hall Park (Liverpool)', 'country': {'id': 68, 'name': 'England'}}","{'id': 1711, 'name': 'Emily Heaslip', 'country': {'id': 68, 'name': 'England'}}"
3775545,2020-10-04,13:30:00.000,37,90,746,749,4,1,available,scheduled,2020-10-10T23:54:35.553376,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",3,"{'id': 1, 'name': 'Regular Season'}","{'id': 99, 'name': 'Academy Stadium (Manchester)', 'country': {'id': 68, 'name': 'England'}}","{'id': 893, 'name': 'Stacey Pearson', 'country': {'id': 68, 'name': 'England'}}"
3775556,2020-11-08,15:00:00.000,37,90,965,2647,0,2,available,scheduled,2020-11-10T17:08:13.947809,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",6,"{'id': 1, 'name': 'Regular Season'}","{'id': 4494, 'name': ""The People''s Pension Stadium"", 'country': {'id': 68, 'name': 'England'}}","{'id': 893, 'name': 'Stacey Pearson', 'country': {'id': 68, 'name': 'England'}}"
3775575,2020-10-03,13:30:00.000,37,90,2647,967,0,6,available,scheduled,2020-10-04T09:20:35.058274,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",3,"{'id': 1, 'name': 'Regular Season'}","{'id': 72, 'name': ""Banks''s Stadium"", 'country': {'id': 68, 'name': 'England'}}","{'id': 914, 'name': 'Kirsty Dowle', 'country': {'id': 68, 'name': 'England'}}"
3775562,2020-10-04,13:00:00.000,37,90,1475,965,3,0,available,scheduled,2020-10-17T20:16:50.388799,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2', 'xy_fidelity_version': '2'}",3,"{'id': 1, 'name': 'Regular Season'}","{'id': 4979, 'name': 'Leigh Sports Village Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 1275, 'name': 'Elliot Swallow', 'country': {'id': 68, 'name': 'England'}}"
